No.,Date,Time,Millitm,{Air_TC},{Air_Temp_SP},{Vessel_Pressure},{Vessel_Press_SP},{Vacuum_Man},{Ave_TC},{Lead_TC},{Lag_TC},{Leading_TC},{Lagging_TC},{VacGroup_1},{VacGroup_2},{VacGroup_3},{VacGroup_4},{VacGroup_5},{VacGroup_6},{Part_TC1},{Part_TC2},{Part_TC3},{Part_TC4},{Part_TC5},{Part_TC6},{Part_TC7},{Part_TC8},{Part_TC9},{Part_TC10},{Part_TC11},{Part_TC12}
Desc,,,,Average of the Air TCs,Air Temperature Setpoint to PID,Vessel Pressure,Vessel Pressure Setpoint,Vacuum on the Manifold,Average of the Part TCs,Leading Part TC,Lagging Part TC,TC Number That is Reading the Highest,TC Number That is Reading the Lowest,Vacuum on the #1 Sensor,Vacuum on the #2 Sensor,Vacuum on the #3 Sensor,Vacuum on the #4 Sensor,Vacuum on the #5 Sensor,Vacuum on the #6 Sensor,Part TC #1,Part TC #2,Part TC #3,Part TC #4,Part TC #5,Part TC #6,Part TC #7,Part TC #8,Part TC #9,Part TC #10,Part TC #11,Part TC #12
1670,2/4/2021,10:05:02,261,47.75,47.75,0,0,-28.41148,64.849998,65,64.700005,2,3,2.2158,-28.140659,-28.38686,-28.38686,16.54464,62.239361,0,65,64.700005,0,0,0,0,0,0,0,-26,-23
1671,2/4/2021,10:05:12,295,47.75,47.75,0,0,-28.41148,64.849998,65,64.700005,2,3,2.24042,-28.116039,-28.36224,-28.36224,16.54464,62.239361,0,65,64.700005,0,0,0,0,0,0,0,-26,-23
1672,2/4/2021,10:05:22,265,47.75,47.75,0,0,-28.41148,64.75,64.900002,64.599998,2,3,2.24042,-28.091419,-28.33762,-28.33762,16.54464,62.214741,0,64.900002,64.599998,0,0,0,0,0,0,0,-26,-23
1673,2/4/2021,10:05:32,251,47.75,47.75,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.24042,-28.042179,-28.33762,-28.33762,16.54464,62.239361,0,0,0,0,0,0,0,0,0,0,-26,-23
1674,2/4/2021,10:05:42,277,47.75,47.75,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.24042,-28.017559,-28.33762,-28.33762,16.54464,62.239361,0,67.300003,64.099998,0,0,0,0,0,0,0,-26,-23
1675,2/4/2021,10:05:52,304,47.799999,47.799999,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.2158,-27.992939,-28.313,-28.313,16.54464,62.214741,0,67.099998,64,0,0,0,0,0,0,0,-26,-23
1676,2/4/2021,10:06:02,286,47.850002,47.850002,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.2158,-27.968319,-28.313,-28.313,16.54464,62.214741,0,67,64,0,0,0,0,0,0,0,-26,-23
1677,2/4/2021,10:06:12,249,47.850002,47.850002,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.2158,-27.943699,-28.313,-28.313,16.52002,62.214741,0,66.900002,63.900002,0,0,0,0,0,0,0,-26,-23
1678,2/4/2021,10:06:22,285,47.850002,47.850002,0,0,-28.4361,64.599998,64.599998,64.599998,3,3,2.2158,-27.919079,-28.28838,-28.28838,16.52002,62.239361,0,66.900002,63.900002,0,0,0,0,0,0,0,-26,-23
1679,2/4/2021,10:06:32,253,47.850002,47.850002,0,0,-28.46072,64.599998,64.599998,64.599998,3,3,2.2158,-27.894459,-28.28838,-28.28838,16.52002,62.214741,0,66.800003,63.799999,0,0,0,0,0,0,0,-26,-23
1680,2/4/2021,10:06:42,301,47.850002,47.850002,0.01223,0,-28.46072,64.599998,64.599998,64.599998,3,3,2.2158,-27.869839,-28.28838,-28.28838,16.52002,62.239361,0,64.599998,63.799999,0,0,0,0,0,0,0,-26,-23
1681,2/4/2021,10:06:52,283,47.900002,47.900002,0.01223,0,-28.46072,64.599998,64.599998,64.599998,3,3,2.2158,-27.845221,-28.26376,-28.26376,16.54464,62.239361,0,64.599998,63.700001,0,0,0,0,0,0,0,-26,-23
1682,2/4/2021,10:07:02,276,47.950001,47.950001,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.845221,-28.26376,-28.26376,16.52002,62.239361,0,64.5,63.700001,0,0,0,0,0,0,0,-26,-23
1683,2/4/2021,10:07:12,269,48.049999,48.049999,0.01223,0,-28.46072,64.599998,64.599998,64.599998,3,3,2.2158,-27.79598,-28.23914,-28.23914,16.495399,62.239361,0,64.5,63.600002,0,0,0,0,0,0,0,-26,-23
1684,2/4/2021,10:07:22,247,48.150002,48.150002,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.79598,-28.23914,-28.23914,16.52002,62.239361,0,64.400002,63.600002,0,0,0,0,0,0,0,-26,-23
1685,2/4/2021,10:07:32,286,48.299999,48.299999,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.771358,-28.23914,-28.23914,16.52002,62.239361,0,64.400002,63.5,0,0,0,0,0,0,0,-26,-23
1686,2/4/2021,10:07:42,256,48.400002,48.400002,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.74674,-28.23914,-28.23914,16.52002,62.214741,0,64.300003,63.5,0,0,0,0,0,0,0,-26,-23
1687,2/4/2021,10:07:52,299,48.5,48.5,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.74674,-28.21452,-28.21452,16.52002,62.239361,0,64.300003,63.400002,0,0,0,0,0,0,0,-26,-23
1688,2/4/2021,10:08:02,289,48.600002,48.600002,0.01223,0,-28.48534,64.599998,64.599998,64.599998,3,3,2.2158,-27.722118,-28.21452,-28.21452,16.52002,62.214741,0,64.200005,63.400002,0,0,0,0,0,0,0,-26,-23
1689,2/4/2021,10:08:12,265,48.700001,48.700001,0.01223,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.6975,-28.189899,-28.189899,16.52002,62.214741,0,64.200005,63.400002,0,0,0,0,0,0,0,-26,-23
1690,2/4/2021,10:08:22,255,48.799999,48.799999,0.01223,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.672878,-28.189899,-28.189899,16.495399,62.214741,0,64.099998,63.299999,0,0,0,0,0,0,0,-26,-23
1691,2/4/2021,10:08:32,293,48.900002,48.900002,0.01223,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.672878,-28.189899,-28.189899,16.495399,62.239361,0,64.099998,63.299999,0,0,0,0,0,0,0,-26,-23
1692,2/4/2021,10:08:42,275,49.049999,49.049999,0.01223,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.64826,-28.189899,-28.189899,16.52002,62.239361,0,64,63.200001,0,0,0,0,0,0,0,-26,-23
1693,2/4/2021,10:08:52,305,49.150002,49.150002,0.01223,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.623638,-28.165279,-28.165279,16.495399,62.239361,0,64,63.200001,0,0,0,0,0,0,0,-26,-23
1694,2/4/2021,10:09:02,297,49.25,49.25,0,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-27.623638,-28.165279,-28.165279,16.495399,62.239361,0,64,63.200001,0,0,0,0,0,0,0,-26,-23
1695,2/4/2021,10:09:12,278,49.299999,49.299999,0,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-28.189899,-28.33762,-28.33762,16.495399,62.239361,0,63.900002,63.200001,0,0,0,0,0,0,0,-26,-23
1696,2/4/2021,10:09:22,280,49.400002,49.400002,0,0,-28.50996,64.599998,64.599998,64.599998,3,3,2.2158,-28.41148,-28.50996,-28.50996,16.495399,62.239361,0,63.900002,63.100002,0,0,0,0,0,0,0,-26,-23
1697,2/4/2021,10:09:32,272,49.5,49.5,0,0,-28.53458,64.599998,64.599998,64.599998,3,3,2.2158,-28.50996,-28.559198,-28.559198,16.495399,62.239361,0,63.799999,63.100002,0,0,0,0,0,0,0,-26,-23
1698,2/4/2021,10:09:42,256,49.600002,49.600002,0,0,-28.53458,64.599998,64.599998,64.599998,3,3,2.2158,-28.53458,-28.608438,-28.608438,16.495399,62.239361,0,63.799999,63.100002,0,0,0,0,0,0,0,-26,-23
1699,2/4/2021,10:09:52,281,49.700001,49.700001,0,0,-28.53458,64.599998,64.599998,64.599998,3,3,2.2158,-28.559198,-28.63306,-28.63306,16.495399,62.239361,0,63.700001,63,0,0,0,0,0,0,0,-26,-23
1700,2/4/2021,10:10:02,251,49.799999,49.799999,0,0,-28.53458,63.350002,63.700001,63,2,3,2.2158,-28.559198,-28.63306,-28.63306,16.495399,62.214741,0,63.700001,63,0,0,0,0,0,0,0,-26,-23
1701,2/4/2021,10:10:12,286,49.900002,49.900002,0.01223,0,-28.53458,63.299999,63.700001,62.900002,2,3,2.2158,-28.58382,-28.657679,-28.657679,16.495399,62.239361,0,63.700001,62.900002,0,0,0,0,0,0,0,-26,-23
1702,2/4/2021,10:10:22,264,49.950001,49.950001,0,0,-28.53458,63.25,63.600002,62.900002,2,3,2.2158,-28.58382,-28.657679,-28.657679,16.495399,62.214741,0,63.600002,62.900002,0,0,0,0,0,0,0,-26,-23
1703,2/4/2021,10:10:32,305,50.049999,50.049999,0,0,-28.53458,63.200001,63.600002,62.799999,2,3,2.2158,-28.58382,-28.657679,-28.657679,16.495399,62.239361,0,63.600002,62.799999,0,0,0,0,0,0,0,-26,-23
1704,2/4/2021,10:10:42,254,50.150002,50.150002,0,0,-28.53458,63.200001,63.600002,62.799999,2,3,2.2158,-28.58382,-28.657679,-28.657679,16.495399,62.239361,0,63.600002,62.799999,0,0,0,0,0,0,0,-26,-23
1705,2/4/2021,10:10:52,282,50.25,50.366673,-0.86833,0,-30.72576,63.150002,63.5,62.799999,2,3,-0.07386,-30.479559,-30.405701,-30.405701,14.23036,60.04818,0,63.5,62.799999,0,0,0,0,0,0,0,-26,-23
1706,2/4/2021,10:11:02,257,50.450001,50.666683,-0.8561,0,-30.750378,63.100002,63.5,62.700001,2,3,0.02462,-30.578039,-30.430319,-30.430319,14.328839,59.900459,0,63.5,62.700001,0,0,0,0,0,0,0,-26,-23
1707,2/4/2021,10:11:12,297,50.75,50.96669,-0.84387,0,-30.701138,63,63.400002,62.600002,2,3,0.07386,-30.528799,-30.381079,-30.381079,14.378079,59.949699,0,63.400002,62.600002,0,0,0,0,0,0,0,-26,-23
1708,2/4/2021,10:11:22,283,51.049999,51.266693,-0.86833,0,-30.72576,63,63.400002,62.600002,2,3,0.04924,-30.578039,-30.405701,-30.405701,14.304219,59.900459,0,63.400002,62.600002,0,0,0,0,0,0,0,-26,-23
1709,2/4/2021,10:11:32,279,51.350002,51.566677,-0.84387,0,-30.651897,62.850002,63.299999,62.400002,2,3,0.1231,-30.479559,-30.356461,-30.356461,14.402699,60.02356,0,63.299999,62.400002,0,0,0,0,0,0,0,-26,-23
1710,2/4/2021,10:11:42,263,51.600002,51.866657,-0.88056,0,-30.775,62.799999,63.299999,62.299999,2,3,0.02462,-30.578039,-30.405701,-30.405701,14.304219,59.900459,0,63.299999,62.299999,0,0,0,0,0,0,0,-26,-23
1711,2/4/2021,10:11:52,300,51.900002,52.249981,-0.83164,-0.686077,-30.82424,62.700001,63.200001,62.200001,2,3,-0.04924,-30.602657,-30.405701,-30.405701,14.25498,59.826599,0,63.200001,62.200001,0,0,0,0,0,0,0,-26,-23
1712,2/4/2021,10:12:02,277,52.150002,52.749981,-0.75826,-0.386076,-30.775,62.650002,63.200001,62.100002,2,3,0.04924,-30.504181,-30.381079,-30.381079,14.328839,59.949699,0,63.200001,62.100002,0,0,0,0,0,0,0,-26,-23
1713,2/4/2021,10:12:12,255,52.400002,53.199982,-0.72157,-0.11941,-30.775,62.600002,63.100002,62.100002,2,3,0.02462,-30.504181,-30.405701,-30.405701,14.304219,59.949699,0,63.100002,62.100002,0,0,0,0,0,0,0,-26,-23
1714,2/4/2021,10:12:22,297,52.650002,53.649982,-0.68488,0.147257,-30.799618,62.549999,63.100002,62,2,3,0,-30.528799,-30.381079,-30.381079,14.304219,59.925079,0,63.100002,62,0,0,0,0,0,0,0,-26,-23
1715,2/4/2021,10:12:32,294,52.850002,54.099983,-0.59927,0.447257,-30.701138,62.450001,63,61.900002,2,3,0.04924,-30.553417,-30.30722,-30.30722,14.353459,59.925079,0,63,61.900002,0,0,0,0,0,0,0,-26,-23
1716,2/4/2021,10:12:42,286,53.049999,54.549984,-0.53812,0.713924,-30.651897,62.400002,63,61.799999,2,3,0.1231,-30.430319,-30.25798,-30.25798,14.402699,60.02356,0,63,61.799999,0,0,0,0,0,0,0,-26,-23
1717,2/4/2021,10:12:52,254,53.25,54.999981,-0.4892,0.980591,-30.651897,62.299999,62.900002,61.700001,2,3,0.14772,-30.381079,-30.282598,-30.282598,14.42732,60.09742,0,62.900002,61.700001,0,0,0,0,0,0,0,-26,-23
1718,2/4/2021,10:13:02,291,53.350002,55.449982,-0.40359,1.28059,-30.676519,62.200001,62.799999,61.600002,2,3,0.1231,-30.405701,-30.25798,-30.25798,14.42732,60.04818,0,62.799999,61.600002,0,0,0,0,0,0,0,-26,-23
1719,2/4/2021,10:13:12,281,53.5,55.899982,-0.35467,1.547257,-30.676519,62.200001,62.799999,61.600002,2,3,0.14772,-30.356461,-30.25798,-30.25798,14.42732,60.09742,0,62.799999,61.600002,0,0,0,0,0,0,0,-26,-23
1720,2/4/2021,10:13:22,256,53.600002,56.349983,-0.29352,1.813923,-30.72576,62.100002,62.700001,61.5,2,3,0.09848,-30.381079,-30.282598,-30.282598,14.378079,60.072796,0,62.700001,61.5,0,0,0,0,0,0,0,-26,-23
1721,2/4/2021,10:13:32,295,53.799999,56.799984,-0.2446,2.113923,-30.775,62.049999,62.700001,61.400002,2,3,0.04924,-30.430319,-30.331839,-30.331839,14.353459,59.99894,0,62.700001,61.400002,0,0,0,0,0,0,0,-26,-23
1722,2/4/2021,10:13:42,281,53.900002,57.299984,-0.14676,2.380589,-30.82424,61.950001,62.600002,61.299999,2,3,0.04924,-30.430319,-30.30722,-30.30722,14.328839,59.974316,0,62.600002,61.299999,0,0,0,0,0,0,0,-26,-23
1723,2/4/2021,10:13:52,278,54,57.749981,-0.01223,2.647256,-30.651897,61.950001,62.600002,61.299999,2,3,0.17234,-30.30722,-30.20874,-30.20874,14.47656,60.14666,0,62.600002,61.299999,0,0,0,0,0,0,0,-26,-23
1724,2/4/2021,10:14:02,258,54.100002,58.199982,0.07338,2.947255,-30.627279,61.850002,62.5,61.200001,2,3,0.19696,-30.282598,-30.20874,-30.20874,14.47656,60.171276,0,62.5,61.200001,0,0,0,0,0,0,0,-26,-23
1725,2/4/2021,10:14:12,291,54.150002,58.649982,0.14676,3.213922,-30.676519,61.799999,62.5,61.100002,2,3,0.1231,-30.356461,-30.20874,-30.20874,14.42732,60.072796,0,62.5,61.100002,0,0,0,0,0,0,0,-26,-23
1726,2/4/2021,10:14:22,272,54.299999,59.099983,0.23237,3.480588,-30.651897,61.700001,62.400002,61,2,3,0.17234,-30.282598,-30.20874,-30.20874,14.47656,60.171276,0,62.400002,61,0,0,0,0,0,0,0,-26,-23
1727,2/4/2021,10:14:32,292,54.400002,59.549984,0.28129,3.780588,-30.750378,61.700001,62.400002,61,2,3,0.1231,-30.331839,-30.25798,-30.25798,14.402699,60.09742,0,62.400002,61,0,0,0,0,0,0,0,-26,-23
1728,2/4/2021,10:14:42,265,54.5,59.999981,0.39136,4.047255,-30.775,61.600002,62.299999,60.900002,2,3,0.04924,-30.381079,-30.233358,-30.233358,14.353459,60.02356,0,62.299999,60.900002,0,0,0,0,0,0,0,-26,-23
1729,2/4/2021,10:14:52,259,54.600002,60.449982,0.51366,4.313921,-30.627279,61.600002,62.299999,60.900002,2,3,0.19696,-30.233358,-30.134878,-30.134878,14.47656,60.1959,0,62.299999,60.900002,0,0,0,0,0,0,0,-26,-23
1730,2/4/2021,10:15:02,286,54.700001,60.899982,0.59927,4.613921,-30.602657,61.5,62.200001,60.799999,2,3,0.2462,-30.184118,-30.134878,-30.134878,14.5258,60.22052,0,62.200001,60.799999,0,0,0,0,0,0,0,-26,-23
1731,2/4/2021,10:15:12,265,54.75,61.349983,0.67265,4.880587,-30.504181,61.450001,62.200001,60.700001,2,3,0.34468,-30.20874,-30.184118,-30.184118,14.62428,60.1959,0,62.200001,60.700001,0,0,0,0,0,0,0,-26,-23
1732,2/4/2021,10:15:22,245,54.900002,61.849983,1.00286,5.147254,-30.454941,61.400002,62.100002,60.700001,2,3,0.39392,-30.036398,-29.96254,-29.96254,14.67352,60.41748,0,62.100002,60.700001,0,0,0,0,0,0,0,-26,-23
