No.,Date,Time,Millitm,{Air_TC},{Air_Temp_SP},{Vessel_Pressure},{Vessel_Press_SP},{Vacuum_Man},{Ave_TC},{Lead_TC},{Lag_TC},{Leading_TC},{Lagging_TC},{VacGroup_1},{VacGroup_2},{VacGroup_3},{VacGroup_4},{VacGroup_5},{VacGroup_6},{Part_TC1},{Part_TC2},{Part_TC3},{Part_TC4},{Part_TC5},{Part_TC6},{Part_TC7},{Part_TC8},{Part_TC9},{Part_TC10},{Part_TC11},{Part_TC12}
Desc,,,,Average of the Air TCs,Air Temperature Setpoint to PID,Vessel Pressure,Vessel Pressure Setpoint,Vacuum on the Manifold,Average of the Part TCs,Leading Part TC,Lagging Part TC,TC Number That is Reading the Highest,TC Number That is Reading the Lowest,Vacuum on the #1 Sensor,Vacuum on the #2 Sensor,Vacuum on the #3 Sensor,Vacuum on the #4 Sensor,Vacuum on the #5 Sensor,Vacuum on the #6 Sensor,Part TC #1,Part TC #2,Part TC #3,Part TC #4,Part TC #5,Part TC #6,Part TC #7,Part TC #8,Part TC #9,Part TC #10,Part TC #11,Part TC #12
1,2021-02-03,08:36:52,285,49.150002,49.150002,0.000000,0.000000,-28.559198,53.100002,55.299999,50.500000,3.000000,4.000000,2.782060,-28.263760,-28.362240,-28.362240,17.554060,61.131458,52.900002,53.700001,55.299999,50.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
2,2021-02-03,08:37:02,272,49.299999,49.450001,-0.550350,0.000000,-29.987158,52.799999,55.000000,50.000000,3.000000,4.000000,1.354100,-29.691721,-29.642481,-29.642481,16.150721,59.605019,52.700001,53.500000,55.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
3,2021-02-03,08:37:12,260,49.650002,49.900002,-0.501430,0.000000,-29.888678,52.825001,55.100002,50.000000,3.000000,4.000000,1.427960,-29.617859,-29.544001,-29.544001,16.224581,59.703499,52.700001,53.500000,55.100002,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
4,2021-02-03,08:37:22,248,50.049999,50.350002,-0.525890,0.000000,-29.913300,52.825001,55.000000,50.000000,3.000000,4.000000,1.427960,-29.617859,-29.568619,-29.568619,16.224581,59.728119,52.700001,53.600002,55.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
5,2021-02-03,08:37:32,296,50.450001,50.850002,-0.513660,0.000000,-29.888678,52.799999,55.000000,50.000000,3.000000,4.000000,1.378720,-29.642481,-29.519379,-29.519379,16.199961,59.678883,52.700001,53.500000,55.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
6,2021-02-03,08:37:42,283,50.750000,51.299999,-0.501430,0.000000,-29.864059,52.825001,55.000000,50.100002,3.000000,4.000000,1.501820,-29.519379,-29.470139,-29.470139,16.273819,59.777355,52.700001,53.500000,55.000000,50.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
7,2021-02-03,08:37:52,263,51.100002,51.750000,-0.525890,0.000000,-29.888678,52.799999,54.900002,50.100002,3.000000,4.000000,1.452580,-29.568619,-29.494761,-29.494761,16.224581,59.752739,52.700001,53.500000,54.900002,50.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
8,2021-02-03,08:38:02,305,51.400002,52.200001,-0.538120,-0.346993,-29.937918,52.825001,55.000000,50.100002,3.000000,4.000000,1.403340,-29.617859,-29.494761,-29.494761,16.175341,59.678883,52.700001,53.500000,55.000000,50.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
9,2021-02-03,08:38:12,244,51.700001,52.650002,-0.538120,-0.080327,-29.962540,52.799999,55.000000,50.100002,3.000000,4.000000,1.378720,-29.593241,-29.519379,-29.519379,16.175341,59.678883,52.700001,53.400002,55.000000,50.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
10,2021-02-03,08:38:22,266,52.000000,53.100002,-0.525890,0.219673,-29.987158,52.799999,54.900002,50.200001,3.000000,4.000000,1.354100,-29.593241,-29.519379,-29.519379,16.126101,59.678883,52.700001,53.400002,54.900002,50.200001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
11,2021-02-03,08:38:32,248,52.200001,53.549999,-0.476970,0.486340,-30.011780,52.799999,54.900002,50.200001,3.000000,4.000000,1.354100,-29.593241,-29.519379,-29.519379,16.126101,59.654259,52.700001,53.400002,54.900002,50.200001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
12,2021-02-03,08:38:42,300,52.500000,54.000000,-0.391360,0.753007,-29.962540,52.799999,54.900002,50.200001,3.000000,4.000000,1.403340,-29.544001,-29.470139,-29.470139,16.175341,59.728119,52.700001,53.400002,54.900002,50.200001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
13,2021-02-03,08:38:52,270,52.700001,54.450001,-0.330210,1.053007,-29.962540,52.799999,54.900002,50.200001,3.000000,4.000000,1.403340,-29.544001,-29.445520,-29.445520,16.175341,59.728119,52.700001,53.400002,54.900002,50.200001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
14,2021-02-03,08:39:02,305,53.000000,54.900002,-0.256830,1.319673,-29.937918,52.825001,54.900002,50.299999,3.000000,4.000000,1.427960,-29.494761,-29.445520,-29.445520,16.199961,59.752739,52.700001,53.400002,54.900002,50.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
15,2021-02-03,08:39:12,271,53.200001,55.400002,-0.073380,1.586340,-29.814819,52.850002,54.900002,50.299999,3.000000,4.000000,1.551060,-29.371658,-29.297800,-29.297800,16.347679,59.900459,52.700001,53.500000,54.900002,50.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
16,2021-02-03,08:39:22,305,53.549999,55.850002,0.146760,1.886340,-29.839441,52.850002,54.900002,50.400002,3.000000,4.000000,1.526440,-29.371658,-29.322418,-29.322418,16.298439,59.900459,52.700001,53.400002,54.900002,50.400002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
17,2021-02-03,08:39:32,285,54.350002,56.299999,0.428050,2.153006,-29.814819,52.924999,54.900002,50.500000,3.000000,4.000000,1.575680,-29.347040,-29.297800,-29.297800,16.372299,59.949699,52.799999,53.500000,54.900002,50.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
18,2021-02-03,08:39:42,251,55.799999,56.750000,0.672650,2.419672,-29.814819,52.975002,54.900002,50.600002,3.000000,4.000000,1.624920,-29.297800,-29.273178,-29.273178,16.421539,60.048180,52.900002,53.500000,54.900002,50.600002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
19,2021-02-03,08:39:52,299,57.950001,57.200001,0.856100,2.719672,-29.864059,53.075001,55.000000,50.700001,3.000000,4.000000,1.575680,-29.347040,-29.297800,-29.297800,16.396919,60.048180,53.000000,53.600002,55.000000,50.700001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
20,2021-02-03,08:40:02,287,60.200001,57.650002,1.027320,2.986339,-29.913300,53.174999,55.000000,50.900002,3.000000,4.000000,1.551060,-29.396280,-29.322418,-29.322418,16.372299,60.048180,53.100002,53.700001,55.000000,50.900002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
21,2021-02-03,08:40:12,260,62.400002,58.100002,1.210770,3.253005,-29.839441,53.325001,55.100002,51.100002,3.000000,4.000000,1.624920,-29.371658,-29.248560,-29.248560,16.446159,60.146660,53.299999,53.799999,55.100002,51.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
22,2021-02-03,08:40:22,294,64.900002,58.549999,1.357530,3.553005,-29.888678,53.525002,55.200001,51.500000,3.000000,4.000000,1.624920,-29.322418,-29.273178,-29.273178,16.470779,60.294380,53.400002,54.000000,55.200001,51.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
23,2021-02-03,08:40:32,253,67.500000,59.000000,1.492060,3.819671,-29.888678,53.700001,55.299999,51.700001,3.000000,4.000000,1.674160,-29.322418,-29.273178,-29.273178,16.520020,60.368237,53.600002,54.200001,55.299999,51.700001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
24,2021-02-03,08:40:42,293,69.550003,59.450001,1.651050,4.086338,-29.839441,53.875000,55.299999,52.000000,3.000000,4.000000,1.748020,-29.273178,-29.199320,-29.199320,16.593880,60.466717,53.799999,54.400002,55.299999,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
25,2021-02-03,08:40:52,251,72.099998,59.900002,1.810040,4.353004,-29.814819,54.075001,55.400002,52.400002,3.000000,4.000000,1.797260,-29.223938,-29.174702,-29.174702,16.667740,60.614441,53.900002,54.600002,55.400002,52.400002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
26,2021-02-03,08:41:02,295,74.900002,60.350002,1.907880,4.619670,-29.888678,54.275002,55.500000,52.700001,3.000000,4.000000,1.772640,-29.273178,-29.199320,-29.199320,16.643120,60.639057,54.100002,54.799999,55.500000,52.700001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
27,2021-02-03,08:41:12,270,77.599998,60.799999,2.066870,4.919670,-29.864059,54.525002,55.700001,53.100002,3.000000,4.000000,1.846500,-29.223938,-29.199320,-29.199320,16.741600,60.786781,54.299999,55.000000,55.700001,53.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
28,2021-02-03,08:41:22,296,80.450005,61.250000,2.250320,5.186337,-29.790201,54.775002,55.799999,53.500000,3.000000,4.000000,1.944980,-29.150080,-29.100840,-29.100840,16.864700,60.959118,54.600002,55.200001,55.799999,53.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.000000,-23.000000
